"STATION","NAME","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","EVAP","HDSD","HTDD","MNPN","MXPN","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WDMV","WSF2","WSF5","WSFG"
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2002-10",,,"0","4","0","0","0","0","3","0","0","0","29","0","0.0","0.06","69",,"687","374",,,"0.21",,"0.0","50.8","59.4","42.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2002-11",,,"0","15","12","0","0","0","3","0","0","0","28","0","0.0","2.70","60",,"1185","497",,,"11.35",,"0.0","45.2","50.9","39.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2002-12",,,"0","21","18","0","0","0","3","0","0","0","31","0","0.0","2.58","52",,"1824","640",,,"15.72",,"0.0","41.4","45.2","37.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-01",,,,"19","18","0","0",,,"0","0","0",,"0","0.0","3.87","59",,,,,,"21.29",,"0.0",,"49.0",,,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-02",,,"0","10","9","0","0","0","8","0","0","0","26","0","0.0","0.95","54",,,"552",,,"3.39",,"0.0","41.3","48.1","34.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-03",,,"0","23","19","0","0","0","0","0","0","0","33","0","0.0","3.80","68",,,"488",,,"16.33",,"0.0","46.1","53.2","38.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-04",,,"0","21","15","0","0","0","1","0","0","0","31","0","0.0","1.32","68",,,"423",,,"6.76",,"0.0","48.0","55.9","40.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-05",,,"0","8","4","0","0","0","0","0","6","0","33","0","0.0","0.38","77",,,"325",,,"1.19",,"0.0","53.8","63.9","43.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-06",,,"46","3","1","0","0","0","0","0","15","1","42","0","0.0","0.15","90",,,"129",,,"0.22",,"0.0","62.0","73.3","50.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-07",,,"75","3","3","0","0","0","0","0","30","2","47","0","0.0","0.18","94",,"37","37",,,"0.43",,"0.0","66.4","79.7","53.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-08",,,"39","3","0","0","0","0","0","0","28","0","47","0","0.0","0.06","87",,"72","34",,,"0.12",,"0.0","65.1","77.0","53.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-09",,,"22","9","3","0","0","0","0","0","17","0","42","0","0.0","0.35","87",,"201","129",,,"1.09",,"0.0","60.7","71.7","49.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-10",,,"0","16","12","0","0","0","1","0","2","0","29","0","0.0","8.30","71",,"511","310",,,"25.24",,"0.0","53.3","60.2","46.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-11",,,,"18","10","0","0",,,"0","0","0",,"0","0.0","4.65","56",,,,,,"16.53",,"0.0",,"48.0",,,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2003-12",,,,"22","20",,,,,"0","0","0",,,,"1.65","51",,,,,,"13.04",,,,"43.7",,,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-01",,,,"26","21",,,,,"4","0","0",,,,"2.22","54",,,,,,"13.08",,,,"43.1",,,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-02",,,"0","16","14","0","0","0","6","0","0","0","30","0","0.0","1.34","58",,,"618",,,"7.78",,"0.0","42.4","49.0","35.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-03",,,"0","15","10","0","0","0","1","0","2","0","31","0","0.0","1.15","75",,,"537",,,"5.80",,"0.0","47.7","56.0","39.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-04",,,"0","7","5","0","0","0","1","0","6","0","32","0","0.0","0.76","79",,,"385",,,"2.24",,"0.0","52.2","63.4","40.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-05",,,"0","11","6","0","0","0","0","0","8","0","40","0","0.0","0.97","76",,,"254",,,"2.03",,"0.0","56.2","65.9","46.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-06",,,"27","7","4","0","0","0","0","0","18","0","44","0","0.0","0.68","86",,,"115",,,"2.00",,"0.0","62.0","73.4","50.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-07",,,"95","1","1","0","0","0","0","0","26","2","50","0","0.0","0.15","96",,"38","38",,,"0.15",,"0.0","66.8","78.5","55.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-08",,,"51","10","7","0","0","0","0","0","26","0","53","0","0.0","1.74","88",,"67","29",,,"4.40",,"0.0","65.8","75.6","56.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-09",,,"0","11","8","0","0","0","0","0","4","0","42","0","0.0","1.95","73",,"298","230",,,"5.36",,"0.0","57.3","65.7","48.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-10",,,"0","15","11","0","0","0","0","0","1","0","35","0","0.0","1.64","71",,"717","419",,,"8.74",,"0.0","51.5","59.1","43.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-11",,,"0","14","10","0","0","0","2","0","0","0","31","0","0.0","2.38","58",,"1315","598",,,"6.56",,"0.0","43.6","48.8","38.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2004-12",,,"0","18","15",,"0","0","6","0","0","0","31",,"0.0","3.33","55",,"2057","742",,,"15.22",,"0.0","41.1","46.0","36.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-01",,"0","0","19","14","1","0","0","13","0","0","0","25","1","0.0","2.53","60",,"2795","738",,,"10.44",,"0.0","41.2","46.1","36.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-02",,"0","0","7","6","0","0","0","21","0","0","0","28","0","0.0","1.58","62",,"3459","664",,,"3.27",,"0.0","41.3","50.6","32.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-03",,"0","0","15","12","0","0","0","1","0","0","0","32","0","0.0","2.07","68",,"3990","531",,,"10.06",,"0.0","47.4","56.8","38.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-04",,"0","0","17","15","0","0","0","1","0","2","0","32","0","0.0","2.08","75",,"4453","463",,,"7.78",,"0.0","49.6","57.9","41.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-05",,"9","9","17","12","0","0","0","0","0","4","0","40","0","0.0","1.24","87",,"4696","243",,,"4.99",,"0.0","57.4","66.2","48.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-06",,"13","4","9","4","0","0","0","0","0","8","0","43","0","0.0","0.44","82",,"4875","179",,,"1.11",,"0.0","59.2","68.1","50.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-07",,"52","40","7","6","0","0","0","0","0","24","0","49","0","0.0","0.74","89",,"64","64",,,"1.78",,"0.0","64.2","75.2","53.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-08",,"108","55","0","0","0","0","0","0","0","27","0","50","0","0.0","0.00","88",,"106","42",,,"0.00",,"0.0","65.4","77.4","53.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-09",,"108","0","7","4","0","0","0","0","0","12","0","39","0","0.0","1.22","78",,"318","211",,,"1.71",,"0.0","57.8","68.7","46.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-10",,"108","0","21","14","0","0","0","0","0","0","0","36","0","0.0","2.18","69",,"736","418",,,"7.54",,"0.0","51.5","58.4","44.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-11",,"108","0","15","13","0","0","0","3","0","0","0","30","0","0.0","1.83","54",,"1415","679",,,"10.41",,"0.0","41.6","46.4","36.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2005-12",,"108","0","17","15","0","0","0","12","0","0","0","27","0","0.0","3.55","58",,"2179","764",,,"20.38",,"0.0","40.4","44.7","36.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-01",,"0","0","29","25","0","0","0","3","0","0","0","30","0","0.0","4.20","53",,"2884","705",,,"33.96",,"0.0","42.2","47.5","37.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-02",,"0","0","10","7","0","0","0","16","0","0","0","23","0","0.0","1.53","55",,"3536","651",,,"5.39",,"0.0","39.8","47.9","31.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-03",,"0","0","25","19","0","0","0","10","0","0","0","29","0","0.0","1.83","60",,"4201","666",,,"7.66",,"0.0","43.5","50.8","36.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-04",,"0","0","12","9","0","0","0","0","0","2","0","34","0","0.0","1.24","74",,"4689","488",,,"4.48",,"0.0","48.7","58.0","39.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-05",,"4","4","9","6","0","0","0","0","0","8","0","36","0","0.0","0.48","83",,"4997","308",,,"1.94",,"0.0","55.2","65.8","44.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-06",,"23","19","10","7","0","0","0","0","0","14","0","46","0","0.0","0.43","89",,"5133","135",,,"1.78",,"0.0","61.1","70.9","51.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-07",,"103","80","2","1","0","0","0","0","0","25","4","49","0","0.0","0.12","95",,"60","60",,,"0.20",,"0.0","65.6","77.3","53.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-08",,"133","30","0","0","0","0","0","0","0","26","0","48","0","0.0","0.00","87",,"133","73",,,"0.00",,"0.0","63.6","75.7","51.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-09",,"139","7","4","3","0","0","0","0","0","18","0","42","0","0.0","0.44","86",,"292","159",,,"1.04",,"0.0","59.9","71.4","48.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-10",,"139","0","8","3","0","0","0","2","0","1","0","26","0","0.0","0.65","72",,"737","445",,,"1.54",,"0.0","50.6","58.9","42.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-11",,"139","0","27","24","3","1","0","10","1","0","0","20","1","1.5","4.84","59",,"1419","681",,,"35.24",,"1.5","42.3","47.6","36.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2006-12",,"139","0","18","13","0","0","0","13","0","0","0","29","0","0.0","3.45","51",,"2233","814",,,"18.78",,"0.0","38.7","43.0","34.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-01",,"0","0","19","13",,"0","0","18","1","0","0","21",,"0.0","2.63","53",,"3068","834",,,"11.94",,"0.0","38.1","43.7","32.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-02",,"0","0","22","21","0","0","0","8","0","0","0","28","0","0.0","1.39","59",,"3716","648",,,"8.54",,"0.0","41.8","47.2","36.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-03",,"0","0","17","12","0","0","0","5","0","0","0","30","0","0.0","2.28","64",,"4331","615",,,"10.13",,"0.0","45.1","52.1","38.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-04",,"0","0","16","10","0","0","0","3","0","1","0","31","0","0.0","0.65","74",,"4860","529",,,"3.30",,"0.0","47.4","55.7","39.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-05",,"0","0","6","4","0","0","0","0","0","7","0","37","0","0.0","1.06","83",,"5197","337",,,"2.47",,"0.0","54.2","64.7","43.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-06",,"2","2","9","5","0","0","0","0","0","9","0","42","0","0.0","0.59","81",,"5419","222",,,"1.56",,"0.0","57.7","67.5","47.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-07",,"39","36","7","6","0","0","0","0","0","23","2","49","0","0.0","2.24","93",,"51","51",,,"4.21",,"0.0","64.5","74.2","54.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-08",,"47","9","5","2","0","0","0","0","0","21","0","49","0","0.0","0.26","82",,"145","94",,,"0.61",,"0.0","62.2","72.0","52.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-09",,"48","0","8","5","0","0","0","0","0","6","0","39","0","0.0","1.64","81",,"365","219",,,"2.82",,"0.0","57.7","65.9","49.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-10",,"48","0","16","14","0","0","0","0","0","0","0","33","0","0.0","2.47","63",,"850","485",,,"10.82",,"0.0","48.8","55.4","42.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-11",,"48","0","15","11","0","0","0","9","0","0","0","29","0","0.0","2.05","58",,"1522","672",,,"8.26",,"0.0","42.6","48.4","36.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2007-12",,"48","0","24","18","4","0","0","18","0","0","0","20","4","0.0","7.00","58",,"2372","849",,,"22.95",,"0.0","37.6","42.3","32.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-01",,"0","0","19","17","4","3","0","19","1","0","0","23","4","3.0","1.17","50",,"3270","899",,,"11.10",,"6.0","36.0","40.7","31.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-02",,"0","0","16","8","1","1","0","14","0","0","0","29","2","2.0","1.48","55",,"3978","707",,,"4.55",,"2.0","40.6","47.1","34.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-03",,"0","0","21","18","1","1","0","15","0","0","0","28","1","1.0","1.13","57",,"4711","734",,,"7.77",,"1.0","41.3","48.9","33.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-04",,"0","0","16","9","0","0","0","12","0","1","0","30","0","0.0","0.52","75",,"5342","630",,,"3.08",,"0.0","44.0","53.3","34.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-05",,"4","4","7","1","0","0","0","0","0","4","0","35","0","0.0","0.13","87",,"5701","359",,,"0.35",,"0.0","53.5","62.4","44.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-06",,"19","15","7","5","0","0","0","0","0","7","0","41","0","0.0","0.73","88",,"5983","282",,,"2.42",,"0.0","56.1","65.5","46.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-07",,"33","13","6","2","0","0","0","0","0","23","0","47","0","0.0","0.60","85",,"95","95",,,"0.84",,"0.0","62.4","73.0","51.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-08",,"64","32","9","7","0","0","0","0","0","14","0","47","0","0.0","1.16","85",,"201","106",,,"4.50",,"0.0","62.6","71.4","53.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-09",,"64","0","3","2","0","0","0","0","0","11","0","42","0","0.0","0.37","78",,"424","224",,,"0.58",,"0.0","57.5","67.0","48.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-10",,"64","0","14","10","0","0","0","0","0","0","0","33","0","0.0","1.71","65",,"927","503",,,"4.44",,"0.0","48.8","56.4","41.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-11",,"64","0","18","15","0","0","0","2","0","0","0","32","0","0.0","4.28","60",,"1499","571",,,"14.17",,"0.0","45.9","51.3","40.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2008-12",,"64","0","20","13",,"5","0","17","4","0","0","19",,"11.5","1.66","54",,"2390","891",,,"7.91",,"21.7","36.2","40.6","31.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-01",,"0","0","14","10",,"2","0","20","0","0","0","26",,"3.8","3.30","51",,"3258","868",,,"10.09",,"7.9","37.0","42.0","32.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-02",,"0","0","11","7","0","0","0","16","0","0","0","28","0","0.3","1.31","53",,"3981","723",,,"3.86",,"0.3","39.2","45.8","32.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-03",,"0","0","24","15","0","0","0","18","0","0","0","27","0","0.0","1.13","57",,"4750","768",,,"7.25",,"0.0","40.2","47.5","32.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-04",,"0","0","17","9","0","0","0","2","0","3","0","32","0","0.0","1.76","75",,"5304","554",,,"4.95",,"0.0","46.5","56.0","37.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-05",,"0","0","11","8","0","0","0","0","0","10","0","37","0","0.0","1.98","80",,"5668","364",,,"6.43",,"0.0","53.3","63.4","43.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-06",,"15","15","4","0","0","0","0","0","0","17","0","46","0","0.0","0.06","87",,"5799","132",,,"0.15",,"0.0","61.1","71.3","50.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-07",,"110","95","6","0","0","0","0","0","0","24","4","48","0","0.0","0.09","94",,"59","59",,,"0.24",,"0.0","66.2","77.8","54.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-08",,"139","30","5","3","0","0","0","0","0","19","0","48","0","0.0","0.21","88",,"151","92",,,"0.64",,"0.0","63.0","72.8","53.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-09",,"142","3","10","5","0","0","0","0","0","13","0","37","0","0.0","0.65","83",,"340","189",,,"1.67",,"0.0","58.8","68.7","48.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-10",,"142","0","18","15","0","0","0","1","0","0","0","32","0","0.0","2.82","65",,"833","492",,,"10.67",,"0.0","49.1","56.4","41.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-11",,"142","0","26","21","0","0","0","1","0","0","0","31","0","0.0","4.58","56",,"1472","639",,,"27.31",,"0.0","43.7","48.9","38.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2009-12",,"142","0","13","9","0","0","0","22","4","0","0","17","0","0.0","1.83","53",,"2388","916",,,"6.78",,"0.0","35.5","40.8","30.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-01",,"0","0","26","17","0","0","0","0","0","0","0","35","0","0.0","2.68","52",,"3045","656",,,"18.15",,"0.0","43.8","47.5","40.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-02",,"0","0","15","13","0","0","0","4","0","0","0","29","0","0.0","1.80","56",,"3640","595",,,"10.78",,"0.0","43.8","49.6","37.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-03",,"0","0","21","15","0","0","0","7","0","0","0","28","0","0.0","2.00","65",,"4283","643",,,"9.20",,"0.0","44.2","52.4","36.0",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-04",,"0","0","20","10","0","0","0","0","0","0","0","33","0","0.0","1.40","69",,"4841","558",,,"5.65",,"0.0","46.4","53.6","39.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-05",,"0","0","18","9","0","0","0","0","0","4","0","35","0","0.0","1.10","72",,"5269","427",,,"5.22",,"0.0","51.2","59.8","42.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-06",,"0","0","14","7","0","0","0","0","0","6","0","44","0","0.0","0.95","77",,"5503","234",,,"2.76",,"0.0","57.2","64.9","49.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-07",,"39","39","1","1","0","0","0","0","0","19","1","48","0","0.0","0.50","90",,"120","120",,,"0.50",,"0.0","62.4","73.3","51.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-08",,"76","37","2","0","0","0","0","0","0","19","2","46","0","0.0","0.02","91",,"234","114",,,"0.03",,"0.0","62.5","73.1","51.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-09",,"77","1","18","10","0","0","0","0","0","3","0","44","0","0.0","0.98","81",,"447","212",,,"5.71",,"0.0","58.0","65.0","50.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-10",,"77","0","13","11","0","0","0","0","0","0","0","35","0","0.0","2.65","69",,"894","448",,,"12.76",,"0.0","50.6","57.3","43.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-11",,"77","0","23","15",,"1","0","8","3","0","0","17",,"5.0","1.98","66",,"1607","712",,,"10.68",,"5.1","41.3","46.4","36.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2010-12",,"77","0","25","23","0","0","0","7","0","0","0","23","0","0.3","6.40","55",,"2377","770",,,"21.78",,"0.3","40.2","44.7","35.7",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-01",,"0","0","22","14",,,"0","14","1","0","0","24",,,"1.80","54",,"3165","788",,,"10.75",,,"39.6","44.6","34.6",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-02",,"0","0","18","13",,,"0","14","0","0","0","20",,,"1.80","54",,"3909","744",,,"7.87",,,"38.4","44.3","32.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-03",,"0","0","29","26",,,"0","2","0","0","0","30",,,"2.26","58",,"4608","699",,,"17.93",,,"42.5","48.0","36.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-04",,"0","0","22","14",,,"0","6","0","0","0","31",,,"1.30","63",,"5259","651",,,"8.70",,,"43.3","51.4","35.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-05",,"0","0","18","8",,,"0","0","0","1","0","37",,,"1.20","71",,"5706","447",,,"4.31",,,"50.6","58.6","42.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-06",,"0","0","12","1",,,"0","0","0","5","0","42",,,"0.25","79",,"5947","240",,,"0.62",,,"57.0","65.8","48.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-07",,"9","9","10","4",,,"0","0","0","16","0","45",,,"0.58","81",,"121","121",,,"1.48",,,"61.4","70.5","52.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-08",,"26","17","1","1",,,"0","0","0","22","0","49",,,"0.22","82",,"191","69",,,"0.22",,,"63.3","73.4","53.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-09",,"33","6","8","5",,,"0","0","0","14","0","43",,,"2.78","80",,"334","143",,,"4.25",,,"60.4","70.4","50.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-10",,"33","0","17","9",,,"0","0","0","0","0","36",,,"1.50","64",,"796","462",,,"6.66",,,"50.1","56.7","43.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-11",,"33","0","20","15",,,"0","10","0","0","0","28",,,"3.50","53",,"1529","733",,,"13.74",,,"40.6","46.8","34.4",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2011-12",,"33","0","9","7",,,"0","10","0","0","0","26",,,"3.28","52",,"2346","818",,,"7.66",,,"38.6","43.2","34.1",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-01",,"0","0","27","18",,,"0","17","2","0","0","28",,,"2.44","53",,"3193","846",,,"15.86",,,"37.7","42.9","32.5",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-02",,"0","0","22","13",,,"0","12","0","0","0","26",,,"1.33","56",,"3886","693",,,"8.45",,,"41.1","47.0","35.2",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-03",,"0","0","23","21",,,"0","13","0","0","0","28",,,"2.66","59",,"4646","760",,,"16.70",,,"40.5","46.6","34.3",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-04",,"0","0","19","12",,,"0","2","0","2","0","31",,,"1.06","70",,"5161","514",,,"5.34",,,"47.9","55.9","39.8",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-05",,"0","0","11","7",,,"0","0","0","5","0","36",,,"1.06","79",,"5546","385",,,"3.11",,,"52.6","62.3","42.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-06",,"0","0","11","9",,,"0","0","0","6","0","39",,,"0.81","74",,"5814","268",,,"2.80",,,"56.1","64.2","47.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-07",,"2","2","4","2",,,"0","0","0","17","0","47",,,"0.50","79",,"99","99",,,"0.74",,,"61.9","70.9","52.9",,,,,,,,
"USC00451939","CUSHMAN POWERHOUSE NUMBER 2, WA US","2012-08",,"52","50","1","0",,,"0","0","0","25","0","46",,,"0.07","88",,"172","72",,,"0.07",,,"64.3","75.0","53.5",,,,,,,,
